file	line	selector	callKey	property	value	code	initialClassification	classification	registryId	contract	owner	resolution
server/public/js/arcade/views/arcade.js	521		emptyStateHtml.style	style	margin-top:var(--space-3);	empty-state-presentation	component-owner	component-owner	empty-state	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	613	button.card.arcade-tile		class	arcade-tile	markup-class	component-owner	component-owner	arcade-tile	components/controls.md#strukturziele-mit-44-px	public/css/arcade.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	613	button.card.arcade-tile		class	card	markup-class	component-owner	component-owner	structural-cards	components/controls.md#strukturziele-mit-44-px	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	638	button.btn.btn-sm.btn-primary		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	638	button.btn.btn-sm.btn-primary		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	638	button.btn.btn-sm.btn-primary		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	783	button.btn.btn-primary.btn-block		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	783	button.btn.btn-primary.btn-block		class	btn-block	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	783			class	btn-primary	literal-modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	783	button.btn.btn-primary.btn-block		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	853	button.btn.btn-sm.btn-equal.btn-primary		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	853			class	btn-equal	literal-modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	853	button.btn.btn-sm.btn-equal.btn-primary		class	btn-equal	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	853	button.btn.btn-sm.btn-equal.btn-primary		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	853			class	btn-sm	literal-modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	853	button.btn.btn-sm.btn-equal.btn-primary		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	854	button.btn.btn-sm.btn-equal		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	854	button.btn.btn-sm.btn-equal		class	btn-equal	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	854			class	btn-sm	literal-modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcade.js	854	button.btn.btn-sm.btn-equal		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	458			class	btn-primary	literal-modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	460			class	btn-primary	literal-modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	461			class	btn-primary	literal-modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	468	button.scribble-swatch		class	scribble-swatch	markup-class	component-owner	component-owner	scribble-tools	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/arcade.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	472	button.btn.btn-sm.scribble-size-btn		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	472			class	btn-primary	literal-modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	472	button.btn.btn-sm.scribble-size-btn		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	472	button.btn.btn-sm.scribble-size-btn		class	scribble-size-btn	markup-class	component-owner	component-owner	scribble-tools	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/arcade.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	479	button.btn.btn-sm		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	479			class	btn-primary	literal-modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	479	button.btn.btn-sm		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	480	button.btn.btn-sm		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	480			class	btn-primary	literal-modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	480	button.btn.btn-sm		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	481	button.btn.btn-sm.btn-equal		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	481	button.btn.btn-sm.btn-equal		class	btn-equal	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	481	button.btn.btn-sm.btn-equal		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	482	button.btn.btn-sm.btn-equal.btn-danger		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	482	button.btn.btn-sm.btn-equal.btn-danger		class	btn-danger	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	482	button.btn.btn-sm.btn-equal.btn-danger		class	btn-equal	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/arcade/views/arcadeScribble.js	482	button.btn.btn-sm.btn-equal.btn-danger		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
